Paper URL,Reviewer,Pre-rebuttal Score,Post-rebuttal Score
https://papers.miccai.org/miccai-2024/766-Paper3866.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/767-Paper0960.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/767-Paper0960.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/767-Paper0960.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/768-Paper1293.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/768-Paper1293.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/768-Paper1293.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/769-Paper1810.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/769-Paper1810.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/769-Paper1810.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/770-Paper1081.html,Reviewer 1,1,N/A
https://papers.miccai.org/miccai-2024/770-Paper1081.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/770-Paper1081.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/771-Paper2052.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/771-Paper2052.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/771-Paper2052.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/772-Paper0480.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/772-Paper0480.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/772-Paper0480.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/773-Paper3759.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/773-Paper3759.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/773-Paper3759.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/774-Paper2191.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/774-Paper2191.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/774-Paper2191.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/775-Paper3610.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/775-Paper3610.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/775-Paper3610.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/776-Paper1737.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/776-Paper1737.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/776-Paper1737.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/777-Paper3284.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/777-Paper3284.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/777-Paper3284.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/778-Paper1110.html,Reviewer 1,2,5
https://papers.miccai.org/miccai-2024/778-Paper1110.html,Reviewer 2,2,5
https://papers.miccai.org/miccai-2024/778-Paper1110.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/779-Paper0582.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/779-Paper0582.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/779-Paper0582.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/780-Paper0150.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/780-Paper0150.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/780-Paper0150.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/781-Paper0073.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/781-Paper0073.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/781-Paper0073.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/782-Paper2862.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/782-Paper2862.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/782-Paper2862.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/783-Paper2481.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/783-Paper2481.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/783-Paper2481.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/783-Paper2481.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/784-Paper2587.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/784-Paper2587.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/784-Paper2587.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/785-Paper1756.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/785-Paper1756.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/785-Paper1756.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/786-Paper2441.html,Reviewer 1,2,5
https://papers.miccai.org/miccai-2024/786-Paper2441.html,Reviewer 2,5,5
https://papers.miccai.org/miccai-2024/786-Paper2441.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/787-Paper3434.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/787-Paper3434.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/787-Paper3434.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/788-Paper0721.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/788-Paper0721.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/788-Paper0721.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/789-Paper0338.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/789-Paper0338.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/789-Paper0338.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/790-Paper1516.html,Reviewer 1,2,1
https://papers.miccai.org/miccai-2024/790-Paper1516.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/790-Paper1516.html,Reviewer 3,6,6
https://papers.miccai.org/miccai-2024/791-Paper2954.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/791-Paper2954.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/791-Paper2954.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/792-Paper4218.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/792-Paper4218.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/792-Paper4218.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/793-Paper1533.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/793-Paper1533.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/793-Paper1533.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/793-Paper1533.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/794-Paper0014.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/794-Paper0014.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/794-Paper0014.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/795-Paper1898.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/795-Paper1898.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/795-Paper1898.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/796-Paper2724.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/796-Paper2724.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/796-Paper2724.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/797-Paper1171.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/797-Paper1171.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/797-Paper1171.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/798-Paper1332.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/798-Paper1332.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/798-Paper1332.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/798-Paper1332.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/799-Paper0242.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/799-Paper0242.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/799-Paper0242.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/800-Paper4075.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/800-Paper4075.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/800-Paper4075.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/801-Paper2112.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/801-Paper2112.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/801-Paper2112.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/802-Paper0281.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/802-Paper0281.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/802-Paper0281.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/803-Paper2477.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/803-Paper2477.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/803-Paper2477.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/804-Paper2184.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/804-Paper2184.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/804-Paper2184.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/804-Paper2184.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/805-Paper1242.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/805-Paper1242.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/805-Paper1242.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/806-Paper1481.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/806-Paper1481.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/806-Paper1481.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/807-Paper0074.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/807-Paper0074.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/807-Paper0074.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/807-Paper0074.html,Reviewer 4,5,6
https://papers.miccai.org/miccai-2024/808-Paper3070.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/808-Paper3070.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/808-Paper3070.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/809-Paper2811.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/809-Paper2811.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/809-Paper2811.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/810-Paper0708.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/810-Paper0708.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/810-Paper0708.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/811-Paper2652.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/811-Paper2652.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/811-Paper2652.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/812-Paper2276.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/812-Paper2276.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/812-Paper2276.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/813-Paper2162.html,Reviewer 1,2,5
https://papers.miccai.org/miccai-2024/813-Paper2162.html,Reviewer 2,4,3
https://papers.miccai.org/miccai-2024/813-Paper2162.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/814-Paper1760.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/814-Paper1760.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/814-Paper1760.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/815-Paper2115.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/815-Paper2115.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/815-Paper2115.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/816-Paper0527.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/816-Paper0527.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/816-Paper0527.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/817-Paper4152.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/817-Paper4152.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/817-Paper4152.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/818-Paper2215.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/818-Paper2215.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/818-Paper2215.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/819-Paper1593.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/819-Paper1593.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/819-Paper1593.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/820-Paper2012.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/820-Paper2012.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/820-Paper2012.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/821-Paper1060.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/821-Paper1060.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/821-Paper1060.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/822-Paper3238.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/822-Paper3238.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/822-Paper3238.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/822-Paper3238.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/823-Paper2336.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/823-Paper2336.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/823-Paper2336.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/824-Paper0770.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/824-Paper0770.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/824-Paper0770.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/825-Paper1942.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/825-Paper1942.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/825-Paper1942.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/826-Paper0134.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/826-Paper0134.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/826-Paper0134.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/827-Paper1949.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/827-Paper1949.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/827-Paper1949.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/828-Paper2909.html,Reviewer 1,0,4
https://papers.miccai.org/miccai-2024/828-Paper2909.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/828-Paper2909.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/829-Paper3997.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/829-Paper3997.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/829-Paper3997.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/830-Paper3978.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/830-Paper3978.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/830-Paper3978.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/831-Paper2366.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/831-Paper2366.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/831-Paper2366.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/832-Paper2068.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/832-Paper2068.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/832-Paper2068.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/833-Paper3401.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/833-Paper3401.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/833-Paper3401.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/834-Paper0376.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/834-Paper0376.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/834-Paper0376.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/835-Paper2773.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/835-Paper2773.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/835-Paper2773.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/836-Paper4190.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/836-Paper4190.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/836-Paper4190.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/837-Paper3061.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/837-Paper3061.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/837-Paper3061.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/838-Paper3894.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/838-Paper3894.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/838-Paper3894.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/839-Paper2347.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/839-Paper2347.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/839-Paper2347.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/840-Paper0751.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/840-Paper0751.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/840-Paper0751.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/841-Paper1517.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/841-Paper1517.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/841-Paper1517.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/842-Paper1757.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/842-Paper1757.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/842-Paper1757.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/843-Paper1675.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/843-Paper1675.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/843-Paper1675.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/844-Paper1398.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/844-Paper1398.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/844-Paper1398.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/845-Paper0843.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/845-Paper0843.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/845-Paper0843.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/846-Paper2842.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/846-Paper2842.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/846-Paper2842.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/847-Paper1466.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/847-Paper1466.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/847-Paper1466.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/848-Paper0783.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/848-Paper0783.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/848-Paper0783.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/849-Paper2384.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/849-Paper2384.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/849-Paper2384.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/850-Paper0761.html,Reviewer 1,5,N/A
https://papers.miccai.org/miccai-2024/850-Paper0761.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/850-Paper0761.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/851-Paper0336.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/851-Paper0336.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/851-Paper0336.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/852-Paper1441.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/852-Paper1441.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/852-Paper1441.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/853-Paper0077.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/853-Paper0077.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/853-Paper0077.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/854-Paper1201.html,Reviewer 1,3,N/A
